매장이름,위도주소,경도주소,매장타입,매장주소,시도
울산진장,35.56262984,129.356469,general,울산광역시 북구 진장17길 10 (진장동),울산광역시
울산정자비치DT,35.62741168,129.4411137,generalDT,울산광역시 북구 동해안로 1601 (산하동),울산광역시
울산화봉,35.588615,129.367334,general,울산광역시 북구 화봉로 75 (화봉동),울산광역시
북울산삼성,35.57650058,129.3558901,general,울산광역시 북구 진장유통로 65 (진장동),울산광역시
울산송정,35.6026125,129.3652347,general,울산광역시 북구 화산로 119 (송정동),울산광역시
울산 KTX,35.547868,129.141895,general,울산광역시 울주군 삼남읍 도호1길 16 ,울산광역시
울산간절곶DT,35.35821208,129.3556212,generalDT,울산광역시 울주군 서생면 해맞이로 1216 ,울산광역시
울산MBC DT,35.561657,129.332358,generalDT,울산광역시 중구 번영로 434 (복산동),울산광역시
울산성안,35.577829,129.324413,general,울산광역시 중구 성안12길 45 (성안동),울산광역시
울산성남삼거리,35.553215,129.320479,general,울산광역시 중구 젊음의2거리 33 (성남동),울산광역시
울산병영,35.568536,129.345381,general,울산광역시 중구 번영로 580 (남외동),울산광역시
울산약사DT,35.573151,129.337371,generalDT,울산광역시 중구 북부순환도로 754 (약사동),울산광역시
울산국가정원,35.5501032,129.2973993,general,울산광역시 중구 태화강국가정원길 205 (태화동),울산광역시
현대동구,35.52114999,129.4317341,general,울산광역시 동구 방어진순환도로 899 (서부동) 현대백화점주차장,울산광역시
울산일산비치DT,35.49886432,129.4309942,generalDT,울산광역시 동구 일산진11길 95 (일산동),울산광역시
울산대학교병원,35.52064057,129.4289347,general,울산광역시 동구 대학병원로 30 (서부동),울산광역시
울산남목DT,35.5397841,129.4234235,generalDT,울산광역시 동구 방어진순환도로 1146 (서부동),울산광역시
울산주전비치,35.5654435,129.4548214,general,울산광역시 동구 동해안로 667 (주전동),울산광역시
경인교대입구역DT,37.53554797,126.7222533,generalDT,인천광역시 계양구 계양대로 131 (작전동),인천광역시
인천계양,37.5399291,126.7350088,general,인천광역시 계양구 장제로 808 (계산동),인천광역시
인천작전,37.52703531,126.7220502,general,"인천광역시 계양구 계양대로 37, 1층 (작전동)",인천광역시
인천계산역DT,37.54361826,126.7298501,generalDT,인천광역시 계양구 경명대로 1105 (계산동),인천광역시
계양BMW,37.5322648,126.7564676,general,인천광역시 계양구 서운산단로2길 6 (서운동) BMW 바바리안모터스,인천광역시
계양구청,37.5387862,126.7386562,general,인천광역시 계양구 오조산로 85 (용종동),인천광역시
인천학익DT,37.44046613,126.6629668,generalDT,인천광역시 미추홀구 매소홀로 368 (학익동),인천광역시
인천용현DT,37.4523373,126.6325809,generalDT,인천광역시 미추홀구 아암대로 107 (용현동),인천광역시
주안역,37.46386056,126.68071,general,"인천광역시 미추홀구 주안로 100 (주안동) 1층,2층",인천광역시
인하대,37.451827,126.654969,general,인천광역시 미추홀구 인하로 59 (용현동),인천광역시
시민공원역,37.458158,126.681014,general,"인천광역시 미추홀구 경인로 372 (주안동, 포레나 미추홀)",인천광역시
인천관교DT,37.44187272,126.6931065,generalDT,인천광역시 미추홀구 경원대로 656 (관교동),인천광역시
제물포역DT,37.466522,126.654075,generalDT,인천광역시 미추홀구 경인로 103 (숭의동),인천광역시
인천주안DT,37.4513564,126.6858992,generalDT,인천광역시 미추홀구 인주대로 443 (주안동),인천광역시
인천도화DT,37.47051785,126.6672294,generalDT,인천광역시 미추홀구 장고개로 28 (도화동),인천광역시
인하대역,37.44768877,126.6493845,general,인천광역시 미추홀구 독배로 309 (용현동),인천광역시
SSG랜더스필드2F,37.436624,126.692362,general,인천광역시 미추홀구 매소홀로 618 (문학동),인천광역시
SSG랜더스필드1F,37.43703514,126.6925698,general,인천광역시 미추홀구 매소홀로 618 (문학동),인천광역시
인천용일사거리DT,37.453685,126.6682729,generalDT,인천광역시 미추홀구 한나루로 525 (주안동),인천광역시
송림트레이더스,37.48251742,126.6602567,general,"인천광역시 동구 봉수대로 82, 이마트 트레이더스송림점1층 (송림동)",인천광역시
인천갈산DT,37.5189106,126.7321159,generalDT,인천광역시 부평구 장제로 371 (갈산동),인천광역시
인천삼산,37.50721456,126.7343498,general,인천광역시 부평구 길주로 643 (삼산동),인천광역시
부평사거리,37.49381756,126.7220235,general,"인천광역시 부평구 부평문화로 52, 1~2층 (부평동)",인천광역시
부평시장역,37.49702472,126.722806,general,"인천광역시 부평구 부평대로 60, 현대해상화재보험 1층 (부평동)",인천광역시
부평,37.49161819,126.7245137,general,인천광역시 부평구 경원대로 1397 (부평동),인천광역시
부평역,37.49151122,126.7221225,general,"인천광역시 부평구 경원대로 1377, 1-4층 (부평동)",인천광역시
인천테크노밸리,37.51499031,126.7265005,general,인천광역시 부평구 주부토로 236 (갈산동),인천광역시
인천성모병원,37.48528945,126.7258372,general,인천광역시 부평구 동수로 56 (부평동),인천광역시
인천경원대로DT,37.48016803,126.6984277,generalDT,인천광역시 부평구 경원대로 1118 (십정동),인천광역시
인천스퀘어원,37.40590328,126.6825091,general,인천광역시 연수구 청능대로 210 (동춘동),인천광역시
인천동춘DT,37.41243,126.664447,generalDT,인천광역시 연수구 앵고개로 171 (동춘동),인천광역시
인천송도,37.39658518,126.6515538,general,"인천광역시 연수구 컨벤시아대로 55 (송도동, 송도이안)",인천광역시
송도트리플R,37.38058951,126.6591674,reserve,인천광역시 연수구 송도과학로16번길 33-1 (송도동),인천광역시
인천송도DT,37.384821,126.644284,generalDT,인천광역시 연수구 하모니로 136 (송도동),인천광역시
인천연수,37.415072,126.677781,general,"인천광역시 연수구 용담로 115 (연수동) 105,106,203호",인천광역시
송도캠퍼스타운역,37.38742756,126.6636476,general,인천광역시 연수구 송도과학로27번길 55 (송도동) 롯데캠퍼스타운,인천광역시
송도커넬워크,37.39890249,126.6364039,general,인천광역시 연수구 아트센터대로 131 (송도동),인천광역시
송도센트럴파크,37.39465628,126.6415148,general,인천광역시 연수구 센트럴로 194 (송도동),인천광역시
연수이마트,37.404386,126.681528,general,인천광역시 연수구 경원대로 184 (동춘동),인천광역시
삼성바이오로직스,37.36678853,126.6593117,general,인천광역시 연수구 송도바이오대로 300 (송도동),인천광역시
쉐라톤그랜드인천,37.39020502,126.6455013,general,인천광역시 연수구 컨벤시아대로 153 (송도동),인천광역시
송도호반써밋,37.41550811,126.6241294,general,인천광역시 연수구 랜드마크로 20 (송도동),인천광역시
인천옥련DT,37.42130538,126.6451687,generalDT,인천광역시 연수구 능허대로 137 (옥련동),인천광역시
송도캐슬파크,37.38454815,126.6411987,general,인천광역시 연수구 인천타워대로132번길 9 (송도동),인천광역시
송도첨단대로,37.37044771,126.6503991,general,인천광역시 연수구 첨단대로 40 (송도동),인천광역시
송도현대아울렛,37.381314,126.657929,generalWT,인천광역시 연수구 송도국제대로 123 (송도동),인천광역시
송도컨벤시아대로DT,37.38290441,126.6369723,generalDT,인천광역시 연수구 벤처로 10 (송도동),인천광역시
검단사거리역,37.6025256,126.6574188,general,인천광역시 서구 완정로 172 (마전동),인천광역시
인천청라센트럴,37.5343559,126.6492859,general,"인천광역시 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰)",인천광역시
인천청라한신,37.53209464,126.6470777,general,인천광역시 서구 청라커낼로260번길 27 (청라동),인천광역시
인천당하DT,37.593418,126.675556,generalDT,인천광역시 서구 원당대로 668 (당하동),인천광역시
인천청라타워돔,37.53405866,126.6523436,general,인천광역시 서구 중봉대로 612번길 10-17,인천광역시
인천서구청DT,37.5424157,126.67636,generalDT,인천광역시 서구 서곶로 277 (심곡동),인천광역시
인천청라,37.53194335,126.6522686,general,인천광역시 서구 중봉대로586번길 19 (청라동),인천광역시
인천검단DT,37.61685,126.6887,generalDT,인천광역시 서구 검단로 812 (불로동),인천광역시
루원시티,37.52294816,126.6699831,general,"인천광역시 서구 가정로 437 (가정동, 루원시티 SK Leaders VIEW)",인천광역시
인천공촌DT,37.55169812,126.6853518,generalDT,인천광역시 서구 경명대로694번길 2 (공촌동),인천광역시
루원앨리스빌,37.52137201,126.6775381,general,"인천광역시 서구 서곶로 45 (가정동, 루원 린스트라우스 더 린시티)",인천광역시
에이펙스청라,37.532505,126.640113,general,인천광역시 서구 청라루비로 81 (청라동),인천광역시
인천청라DT,37.54141305,126.647031,generalDT,인천광역시 서구 국제대로 237 (청라동),인천광역시
검단신도시,37.59260999,126.7127764,general,"인천광역시 서구 이음대로 392 (원당동)115,116,117,118,119호",인천광역시
부평삼거리역DT,37.47662728,126.7102137,generalDT,인천광역시 남동구 경인로 750 (간석동),인천광역시
인천구월아시아드,37.442715,126.708511,general,인천광역시 남동구 인하로 556 (구월동),인천광역시
인천터미널사거리,37.44526,126.700865,general,인천광역시 남동구 예술로 126 (구월동),인천광역시
인천서창,37.424128,126.749997,general,"인천광역시 남동구 서창남로 51 (서창동) 101,102,103호",인천광역시
인천간석DT,37.469719,126.690745,generalDT,인천광역시 남동구 경원대로 974 (간석동),인천광역시
인천예술회관역,37.449472,126.701438,general,인천광역시 남동구 예술로 174 (구월동) 흥국생명,인천광역시
구월로데오,37.44420071,126.7021764,general,"인천광역시 남동구 인하로 497-22, 2층 (구월동)",인천광역시
구월길병원,37.45167435,126.7074902,general,인천광역시 남동구 남동대로 773 가천대길병원 인공지능병원(구월동),인천광역시
인천구월,37.4462001,126.7009972,general,"인천광역시 남동구 예술로 138 (구월동) 101,102,111,201,209호 일부,210호 일부",인천광역시
인천논현,37.39952,126.72492,general,"인천광역시 남동구 논고개로 93, 111,112, 206, 207호 (논현동)",인천광역시
인천구월중앙,37.45587,126.71496,general,인천광역시 남동구 용천로 70 (구월동),인천광역시
간석중앙공원DT,37.463301,126.700723,generalDT,인천광역시 남동구 경인로 563 (간석동),인천광역시
영종하늘도시,37.48964312,126.5614097,general,인천광역시 중구 하늘중앙로195번길 15 (중산동),인천광역시
영종도운서역,37.493991,126.492667,general,인천광역시 중구 신도시남로142번길 17 (운서동),인천광역시
인천공항중앙,37.449611,126.450031,general,인천광역시 중구 공항로 272 (운서동) 인천국제공항여객터미널 FB-P5-73,인천광역시
인스파이어리조트,37.46554467,126.389622,general,인천광역시 중구 공항문화로 127 (운서동),인천광역시
인천공항T2에어,37.46586128,126.4328221,general,인천광역시 중구 제2터미널대로 444 (운서동)인천공항2터미널 3층 Air side,인천광역시
인천공항T2랜드B1,37.46950024,126.4330659,general,인천광역시 중구 제2터미널대로 444 (운서동),인천광역시
인천공항T1에어4F,37.45019236,126.450836,general,인천광역시 중구 공항로 272 (운서동) 인천공항1터미널 에어4층,인천광역시
